customer_id,age,email,salary,country,phone,signup_date
C01365,19,user1365@example.com,48931,Australia,-10322,12/20/2023
C03648,71,,95439,Canada,572-612-7671,11/6/2023
C03146,0,user3146@example.com,107355,Canada,645.629.2031,5/10/2023
C00892,0,user892@example.com,66413,Canada,324 103 4654,1/29/2023
C02794,25,user2794@example.com,196765,USA,851 563 8272,6/19/2023
C04222,40,user4222@example.com,67260,UK,109-811-7971,1/6/2023
C00127,27,user1360@example.com,151219,UK,801 645 9412,6/20/2023
C00308,76,user308@example.com,138714,Australia,,8/11/2023
C01662,64,user1662@example.com,152019,USA,(274) 190-4131,4/23/2023
C01756,53,user2432@example.com,,Canada,885 380 1319,2023-02-30
C00951,24,user3959@example.com,118916,USA,(120) 684-6449,3/16/2023
C01318,55,user1318@example.com,194109,Australia,591 396 5623,4/19/2023
C04318,28,user4318@example.com,46984,Australia,(422) 416-7695,3/13/2023
,-5,user2475@example.com,64650,USA,108-330-6281,2023-02-29
C02543,23,user2543@example.com,77645,Canada,(506) 430-1191,4/18/2023
C01247,42,user1247@example.com,179886,USA,437-755-2457,12/17/2023
C01209,62,user1209@example.com,175787,USA,-9709,1/7/2023
C00217,19,user217@example.com,53091,UK,223.800.9943,2/27/2023
C04307,78,user4307@example.com,45605,USA,7537032807,2023-13-01
C04111,49,,184682,USA,-9862,1/3/2023
C01240,43,user1240@example.com,46351,Canada,1875155003,12/18/2023
C02290,77,user2290@example.com,-20000,UK,687.584.4525,7/8/2023
C02741,37,user2741@example.com,64758,Canada,806 110 7813,9/14/2023
C00276,19,user276@example.com,191945,USA,(763) 192-1260,7/9/2023
C00490,59,user490@example.com,198197,UK,(524) 511-5116,10/21/2023
C00098,-25,user1036@example.com,,Australia,197.714.6314,3/25/2023
C01230,42,user1230@example.com,56616,Australia,-3739,8/14/2023
C04600,35,,147595,USA,915.564.7576,4/22/2023
C01009,30,user1009@example.com,63722,Australia,-6301,11/28/2023
C04082,29,user name@domain.com,142255,Australia,358-138-1321,8/22/2023
C03144,51,user3144@example.com,139906,Canada,495 875 3248,5/9/2023
C03204,51,user3204@example.com,163316,Canada,(488) 714-8695,8/19/2023
C02123,79,user@.com,150209,UK,9997051069,6/27/2023
C04183,69,user name@domain.com,184912,UK,-11083,5/12/2023
C01059,250,user1059@example.com,155829,UK,990-603-2146,8/20/2023
C02167,45,user2167@example.com,66386,Canada,-4983,12/3/2023
C04113,0,user4113@example.com,115945,Canada,848-956-9806,5/13/2023
C01262,36,user4287@example.com,,USA,-10964,3/6/2023
C00282,34,user282@example.com,44122,USA,5598615444,1/18/2023
C04306,70,user4306@example.com,110021,USA,(102) 116-2032,2/11/2023
C01317,73,user1317@example.com,31881,USA,711 855 1131,2023-04-31
C04994,36,user4994@example.com,68032,Spain,707.529.9736,4/29/2023
C00969,-5,,161742,UK,946-805-9005,11/23/2023
C04641,73,user4641@example.com,31737,UK,(555) 573-8421,8/15/2023
C03945,36,,41353,USA,568-803-4523,8/27/2023
C03188,74,user3188@example.com,,Australia,209.103.4912,10/1/2023
C03542,58,,31168,Canada,-9557,9/18/2023
C00620,18,user620@example.com,90710,Canada,-3724,1/1/2023
C04604,,user4841@example.com,128273,Canada,473 935 1175,6/2/2023
C01743,36,user1743@example.com,162886,Canada,295.142.9520,5/7/2023
C01391,51,.user@domain.com,194957,Canada,3610575957,1/15/2023
C04075,63,,,Australia,699.165.9595,9/30/2023
C01848,19,user1848@example.com,110152,USA,682-180-3083,3/16/2023
C01580,26,user1580@example.com,61417,Australia,-8165,2/18/2023
C01656,57,,52908,Canada,669-893-6131,7/4/2023
C02353,28,user2353@example.com,86652,Canada,8085106052,9/19/2023
C02213,51,invalid-email,171382,Australia,659 290 1356,11/12/2023
C02021,62,user@domain..com,102684,Canada,3694168784,12/13/2023
C04988,47,,-50000,UK,8401739069,2/12/2023
,43,user1957@example.com,191050,USA,721-583-9592,3/27/2023
C01308,37,@domain.com,196375,Canada,781 372 2946,9/12/2023
C02004,57,user2004@example.com,98312,Canada,(128) 712-1651,2023-02-29
C04470,41,user4470@example.com,87196,USA,802.680.6578,3/14/2023
C00576,49,user576@example.com,111938,Australia,720.786.1745,12/13/2023
C02361,28,user@.com,,Australia,450.402.8285,3/12/2023
C04216,26,user4216@example.com,106870,USA,233 348 7054,10/18/2023
C04451,66,user4451@example.com,194760,Australia,,2023-09-31
C01707,54,user1707@example.com,71247,Mexico,(735) 816-7628,9/12/2023
C04557,71,user4557@example.com,68170,UK,(712) 191-7811,4/1/2023
C03493,250,user3493@example.com,176800,UK,-9430,1/10/2023
C00278,39,user1281@example.com,117438,USA,9771852156,3/14/2023
C00862,53,user862@example.com,115280,Canada,(163) 921-8240,7/4/2023
C04424,29,user4424@example.com,-50000,Canada,442.154.8299,8/28/2023
C01802,46,user1802@example.com,165994,UK,(623) 859-9956,9/21/2023
C01629,66,user1629@example.com,190497,USA,-11634,1/14/2023
C01994,48,user1994@example.com,171625,Australia,-9302,7/21/2023
C02640,57,invalid-email,50039,Canada,-7171,11/3/2023
C00270,66,user270@example.com,93761,USA,145 141 8711,2/10/2023
C00630,43,user630@example.com,160356,UK,625-210-9366,1/24/2023
C03082,71,user3082@example.com,161858,UK,488 867 6527,6/1/2023
C02335,28,,,UK,2590408851,8/27/2023
C02967,25,user2967@example.com,86633,Australia,465.446.2329,9/26/2023
C00301,23,user301@example.com,107960,Australia,735 476 2075,10/25/2023
C00460,34,user460@example.com,98368,Canada,500-369-9105,4/11/2023
C01448,23,user@@domain.com,106918,Australia,3497983389,2023-04-31
C01473,50,user1473@example.com,118535,Canada,345-388-3666,2/19/2023
C02047,79,user2047@example.com,,Canada,,10/19/2023
C04242,26,user4242@example.com,39479,Australia,(154) 308-9663,12/31/2023
C03789,76,user3789@example.com,164479,Australia,3204996671,6/8/2023
C02114,68,user@.com,93014,UK,-10819,3/8/2023
C00028,300,user28@example.com,142056,USA,188 608 4893,9/26/2023
C04713,77,user4713@example.com,138500,UK,682.174.3855,9/28/2023
,66,user4537@example.com,35972,Australia,385 770 4463,12/29/2023
C00838,30,user838@example.com,44955,USA,-7240,2/16/2023
C02303,45,user4212@example.com,148142,Canada,874 553 6569,4/6/2023
,56,,37697,UK,833-823-2965,6/25/2023
C04923,53,,55032,USA,(770) 651-1662,9/12/2023
C00504,44,user504@example.com,74814,India,597 673 8145,8/5/2023
C03228,72,user3228@example.com,39045,UK,-9701,8/18/2023
C04319,70,user4319@example.com,155580,Canada,-3974,6/18/2023
C00381,-10,user381@example.com,0,UK,8730413737,1/24/2023
C01852,18,user1852@example.com,99855,Canada,499.820.6863,4/25/2023
C01526,29,user1526@example.com,55901,UK,-8076,9/8/2023
C00501,61,user2366@example.com,142651,USA,6545740371,8/25/2023
C03250,47,user3250@example.com,-20000,UK,484 406 7121,3/23/2023
C03053,51,user3053@example.com,81272,USA,663.780.3698,5/21/2023
C02885,,user2885@example.com,48300,Australia,9619926628,12/18/2023
C02341,51,user2341@example.com,73129,UK,350 800 8268,6/30/2023
C00375,0,,134601,Canada,529.751.6832,1/25/2023
C04100,49,user4100@example.com,31620,USA,547.287.4455,2023-11-31
C00725,18,user@.com,189163,USA,6140827626,5/21/2023
C04324,47,user4324@example.com,,Australia,954 176 6429,6/20/2023
C00940,27,user940@example.com,41064,Canada,333.200.2942,1/2/2023
C02136,18,user3981@example.com,133002,UK,,6/3/2023
C04410,51,user4410@example.com,145080,Australia,364-440-1743,7/3/2023
C02800,39,,30215,USA,661 983 7688,10/9/2023
C02148,20,user2148@example.com,199439,Australia,7191825941,2/22/2023
C03842,22,user3842@example.com,62930,Canada,758 290 4890,2/27/2023
C04555,35,user4555@example.com,111029,UK,(235) 886-2163,1/1/2023
C04230,38,user4230@example.com,89238,USA,481-972-9247,1/18/2023
C02069,47,user2069@example.com,125961,USA,378-867-3025,1/17/2023
C00530,62,user530@example.com,129303,USA,,1/27/2023
C03755,41,user3755@example.com,-1000,Canada,6496700122,1/3/2023
,31,user637@example.com,141072,USA,701.841.8454,12/25/2023
C01270,43,user1270@example.com,103193,Canada,750.978.2424,5/25/2023
C00186,26,user186@example.com,117265,Canada,-7731,9/11/2023
C03843,46,user3843@example.com,103313,Canada,153.812.5412,4/19/2023
C03201,29,user3201@example.com,191897,UK,(906) 513-4393,12/26/2023
C03476,36,user3476@example.com,134234,UK,700-565-6699,11/14/2023
C01798,,user1798@example.com,177531,UK,-9500,5/25/2023
C02980,28,user2980@example.com,65398,Australia,124 785 7798,6/21/2023
C01442,70,user1442@example.com,40234,Australia,(401) 571-3361,4/13/2023
C04482,56,user4482@example.com,,Canada,(121) 102-7432,11/29/2023
C04890,58,user4890@example.com,108858,Australia,-5402,1/25/2023
C01536,77,user1536@example.com,154206,Canada,(303) 457-7866,8/2/2023
C03465,25,user3465@example.com,107360,Australia,,6/26/2023
C01274,76,user1274@example.com,160956,Canada,-6026,6/14/2023
C02468,68,user2468@example.com,33729,Australia,885-800-8060,10/16/2023
C00608,75,user608@example.com,156155,Australia,849.851.3118,3/3/2023
C03170,70,user3409@example.com,115092,Australia,(142) 137-8420,2023-11-31
C01713,25,user1713@example.com,102055,Canada,(615) 817-8811,12/15/2023
C02200,30,user@,174101,Canada,7158353462,7/7/2023
C00956,,user956@example.com,185195,Australia,242.691.3102,2/11/2023
C02580,39,user2580@example.com,41772,,226 843 3487,3/29/2023
C03922,37,,175364,USA,394.314.2140,7/21/2023
C04440,52,user4440@example.com,30453,UK,4018061455,3/4/2023
C03607,38,user3607@example.com,,Spain,-8475,7/7/2023
C04490,62,user4490@example.com,189912,Australia,1641889887,
C00404,46,user404@example.com,167686,,144.167.5942,4/23/2023
C02072,35,user2072@example.com,123715,Australia,178-175-9265,4/4/2023
C04771,77,@domain.com,94280,USA,773 545 5063,1/28/2023
C01978,67,user1978@example.com,71486,Australia,532 462 3088,11/30/2023
C00124,51,user159@example.com,123574,USA,-9312,10/14/2023
C01749,18,user1749@example.com,-50000,USA,-5114,11/28/2023
C02910,23,user2910@example.com,63302,USA,609-501-3593,6/17/2023
C04981,46,user4981@example.com,-10000,UK,(331) 834-3496,5/31/2023
C00903,23,user@@domain.com,191147,Australia,,8/24/2023
C00353,48,user353@example.com,142492,Australia,(312) 410-8776,9/3/2023
C01231,-5,user1231@example.com,198171,UK,,7/9/2023
C04686,44,user4686@example.com,179328,Canada,305 432 8251,11/13/2023
C02141,59,user2141@example.com,121404,Canada,7320856459,5/28/2023
C00445,51,user445@example.com,,Germany,(410) 736-2578,10/14/2023
,43,user4964@example.com,146082,UK,929.283.5426,4/18/2023
C00755,56,user755@example.com,185489,Australia,412-390-4532,10/4/2023
C01738,40,user1738@example.com,163195,USA,(486) 754-2768,7/24/2023
C02972,35,user2972@example.com,,USA,(559) 262-2888,1/26/2023
C04995,74,user4995@example.com,0,Canada,8270430884,7/9/2023
C01870,32,user2921@example.com,131010,USA,-4056,3/31/2023
C00312,250,user@,93227,USA,,9/24/2023
C00549,75,user549@example.com,,China,277.803.6367,1/24/2023
C04077,35,,70733,USA,132-158-5358,7/27/2023
C04777,999,user4777@example.com,51577,UK,692.561.5670,8/12/2023
C01990,300,user1990@example.com,119745,Australia,428 549 3895,5/19/2023
C00307,73,user307@example.com,49710,Canada,5392421278,6/27/2023
C02336,75,user2336@example.com,-1000,UK,4922193193,9/30/2023
C00695,78,user@,153030,Australia,(762) 472-6482,9/29/2023
C02357,64,user2357@example.com,180952,Canada,772 447 3325,2/6/2023
C01335,27,user1928@example.com,103034,UK,284 364 5524,3/13/2023
C00685,49,user685@example.com,191015,USA,888-998-5382,3/4/2023
,52,,137237,Canada,223-478-5744,9/13/2023
C04578,29,user4578@example.com,119402,Australia,(564) 294-3121,7/22/2023
C01267,54,user1267@example.com,199302,UK,462 917 8678,invalid-date
C03900,-100,,173233,UK,915.987.6199,2023-00-15
C03552,0,user3552@example.com,60270,USA,1580757526,7/16/2023
C04438,57,,170824,UK,9342671082,8/20/2023
C04009,49,user4009@example.com,129108,UK,-6079,7/25/2023
C03047,56,user3084@example.com,152784,Australia,417.665.8392,3/3/2023
C03062,52,user3062@example.com,107004,Canada,(173) 811-6022,2023-06-31
C03026,41,user3026@example.com,165895,USA,522 279 1217,7/24/2023
C00971,45,user971@example.com,108542,USA,390 310 4818,4/18/2023
C00014,28,user14@example.com,169316,USA,(298) 438-6536,8/24/2023
C00874,36,user874@example.com,171871,USA,-10317,12/29/2023
C00809,33,user809@example.com,114774,UK,815 225 3288,4/11/2023
C00143,0,user3199@example.com,155865,Australia,721 310 7110,6/3/2023
C00515,56,user@,34173,Australia,634-780-9605,1/7/2023
C04487,28,user4487@example.com,195390,Canada,361.233.7408,4/26/2023
C00410,52,user410@example.com,79976,Canada,-3474,4/13/2023
C03430,77,user3430@example.com,123122,Australia,425.226.3992,3/11/2023
,61,user4357@example.com,63123,India,823.192.3260,8/22/2023
C00208,46,user208@example.com,76473,USA,137-853-3319,5/16/2023
C03245,62,user3245@example.com,114523,Australia,905.720.7638,7/27/2023
C00459,66,,,UK,-10534,6/21/2023
C03494,41,user3494@example.com,168069,USA,,1/1/2023
C02431,37,,,UK,518-462-3292,8/26/2023
C03682,44,user3682@example.com,198003,Canada,428-863-4487,11/12/2023
C00111,77,,152118,Australia,463 331 4044,12/30/2023
C03771,47,user3771@example.com,73481,UK,309-969-3691,11/20/2023
C04069,25,user4069@example.com,,UK,130 309 2974,2/3/2023
C01884,52,user1884@example.com,150617,UK,-6909,3/31/2023
C00344,51,user1714@example.com,132266,Australia,2024862905,3/7/2023
C03983,38,user3983@example.com,47948,UK,571-168-6683,3/9/2023
C04003,77,user4003@example.com,126261,USA,2068046073,3/19/2023
C00553,75,user553@example.com,116610,USA,-6234,5/25/2023
C01440,19,user1440@example.com,,Australia,671.585.3188,2023-14-01
C02271,58,user2271@example.com,194744,Canada,465.527.1287,1/22/2023
C03145,40,user3145@example.com,147409,Canada,445 193 9022,1/1/2023
C02822,63,user2822@example.com,161300,USA,410.203.3618,5/3/2023
C04797,29,.user@domain.com,189541,USA,(854) 995-6828,10/16/2023
C01926,78,user1926@example.com,71777,Canada,693-181-5529,2023-06-31
C00635,74,user635@example.com,33849,USA,,2/1/2023
C04821,49,user4821@example.com,,Canada,8990165764,4/13/2023
C00101,28,user317@example.com,188485,Canada,(908) 366-4715,12/19/2023
C04231,52,user4231@example.com,-1000,Canada,646.916.9471,10/30/2023
C04715,66,user4715@example.com,141266,UK,188.538.5385,8/7/2023
C01329,61,user1329@example.com,111972,Australia,985-152-7231,2/2/2023
C00428,65,user428@example.com,123526,USA,790-603-2723,6/28/2023
C03439,59,user3439@example.com,104499,USA,588-143-8687,4/20/2023
C00106,65,user106@example.com,137692,UK,(838) 598-8155,11/28/2023
C03042,0,user3042@example.com,0,UK,(933) 788-9102,3/22/2023
C00143,34,user143@example.com,181379,Canada,271-575-7533,3/6/2023
,20,user2170@example.com,,Australia,199.978.9914,4/7/2023
C03351,33,,,Canada,251.143.3299,4/13/2023
C00090,79,user90@example.com,84120,USA,(310) 797-6187,6/30/2023
C02919,65,user2919@example.com,108863,Canada,5976159420,4/17/2023
C03238,,user name@domain.com,43440,Australia,2066074462,7/10/2023
C02242,60,user2242@example.com,,Australia,725-713-7523,12/24/2023
C03175,47,user3175@example.com,,USA,(902) 198-7934,9/11/2023
C03434,58,user3434@example.com,123246,USA,2277950614,11/6/2023
C02164,73,user2164@example.com,37008,USA,-10344,12/11/2023
C02637,20,user2637@example.com,117029,Australia,249.833.6573,9/19/2023
C01950,42,user1950@example.com,88741,Australia,-5800,2023-13-01
C01769,52,user1769@example.com,138297,Canada,-11256,2/1/2023
C04863,36,user4863@example.com,132062,Australia,5932073933,4/9/2023
C02273,500,user2273@example.com,79556,USA,-2277,10/23/2023
C00002,69,,68333,USA,-10746,6/19/2023
C02390,29,user3304@example.com,141776,China,4819542354,10/9/2023
C04973,25,user4973@example.com,33190,Canada,-5621,7/31/2023
,32,user1952@example.com,59092,,4119261951,2/6/2023
C00936,40,user936@example.com,85480,Australia,(552) 339-5351,2/22/2023
C04311,47,user4311@example.com,88466,USA,660-185-5841,2023-00-15
C02721,29,user2721@example.com,45386,Canada,-5173,1/13/2023
C03509,68,user3509@example.com,135364,Canada,1921415412,10/2/2023
C01110,27,user1110@example.com,106312,Canada,,10/28/2023
C03041,63,user3612@example.com,81962,Canada,(529) 874-3138,11/24/2023
C00592,999,user@domain.,,USA,267.822.8653,1/7/2023
C01696,74,user1696@example.com,85468,USA,(254) 506-9227,8/6/2023
C03472,77,.user@domain.com,137422,Canada,2241558681,2/7/2023
C02937,60,user2937@example.com,124598,Australia,5308080826,11/13/2023
C04218,77,user4218@example.com,154357,UK,(974) 748-4019,2023-14-01
C04770,-5,user4770@example.com,95131,Canada,-6573,5/12/2023
C00193,32,,92901,Australia,,3/6/2023
C03979,23,user3979@example.com,33320,Australia,162 917 1662,8/28/2023
C00214,68,user214@example.com,104218,Canada,216-609-4613,9/24/2023
C00601,76,user779@example.com,-20000,Canada,491.363.2491,12/11/2023
C01416,21,user1416@example.com,176621,Canada,144-719-3475,3/12/2023
C03784,72,,139236,UK,541-382-5665,1/9/2023
C02044,79,user2044@example.com,157775,Australia,397-374-9314,1/13/2023
C02849,48,user2849@example.com,122850,Australia,3463819175,2/28/2023
C04946,62,user4946@example.com,175764,USA,(117) 412-2047,2/8/2023
C03528,25,user3528@example.com,34137,USA,(235) 402-8550,6/26/2023
C03838,52,user3838@example.com,134672,UK,-4964,1/13/2023
C01568,53,user1568@example.com,35898,Australia,227 459 8601,11/19/2023
C00166,54,user166@example.com,0,USA,812-288-5150,5/11/2023
C04730,58,user4730@example.com,85556,Germany,679-635-8775,9/4/2023
C03608,79,user3608@example.com,56128,UK,348.258.2073,6/12/2023
C04942,200,user@domain.,136718,Canada,-4503,6/13/2023
C00914,31,user1344@example.com,,Canada,2185183112,7/27/2023
C02014,46,user2014@example.com,166132,UK,5614299531,9/18/2023
C00274,,user274@example.com,153765,Australia,-8644,10/9/2023
C00072,19,user72@example.com,108356,Australia,669.765.2162,Jan 1 2023
C03912,67,user3912@example.com,77779,Canada,-3784,7/22/2023
C01088,51,user name@domain.com,141603,UK,9837774039,1/6/2023
C00395,57,user395@example.com,191980,USA,4498569163,1/23/2023
C00584,33,user584@example.com,164837,USA,145.230.9179,5/1/2023
C01368,54,@domain.com,72933,USA,,3/25/2023
C03888,31,user3888@example.com,198001,UK,674 161 3156,invalid-date
C01791,-100,user4658@example.com,104099,USA,,11/1/2023
C02549,77,user2549@example.com,60734,UK,290.361.6586,4/22/2023
C01014,18,user1014@example.com,57216,USA,6223395333,4/4/2023
C04913,18,user4913@example.com,,UK,985.887.7725,1/1/2023
C03004,62,user3004@example.com,176702,USA,(611) 837-7366,6/28/2023
